track_length,true_eps,fitted_eps_median
5,0.4,0.20204755946065034
5,0.4,0.18913551755483665
5,0.4,0.2265053156629079
5,0.4,0.22059219903796423
5,0.4,0.2379439565270175
5,0.4,0.19512820504688339
5,0.4,0.17818046044196872
5,0.4,0.24626523898098712
5,0.4,0.19326061512999398
5,0.4,0.20228165231076517
5,0.4,0.1913238181727356
5,0.4,0.1986784075136399
5,0.4,0.20982267037918612
5,0.4,0.18775213471118746
5,0.4,0.19351033717171445
5,0.4,0.2091488966166461
5,0.4,0.2059481291964642
5,0.4,0.19560405443031043
5,0.4,0.18156969309139942
5,0.4,0.18310317652984465
5,0.4,0.2019984074744109
5,0.4,0.21102047227387435
5,0.4,0.21256201999930563
5,0.4,0.20905067247711023
5,0.4,0.2208329925590405
5,0.4,0.1991651996958587
5,0.4,0.20532818291525373
5,0.4,0.21378457732835293
5,0.4,0.19384262745197917
5,0.4,0.20927301951269534
5,0.4,0.21197083843007963
5,0.4,0.2367557722786851
5,0.4,0.21394919649126665
5,0.4,0.22936324638763772
5,0.4,0.20626154090660792
5,0.4,0.20674593966188615
5,0.4,0.21226519927864446
5,0.4,0.1937327457869082
5,0.4,0.22851941120724928
5,0.4,0.23871764143813826
5,0.4,0.2163033085251292
5,0.4,0.21413105293924412
5,0.4,0.2123336674271067
5,0.4,0.2622662220931363
5,0.4,0.21965411340055713
5,0.4,0.21348285943293266
5,0.4,0.20731188672926226
5,0.4,0.1967488064790572
5,0.4,0.20260820443617422
5,0.4,0.2008686721647458
5,0.4,0.1916116929980441
5,0.4,0.1945136550351025
5,0.4,0.2285245467915185
5,0.4,0.20201950340013092
5,0.4,0.20281935668603202
5,0.4,0.20731384792879753
5,0.4,0.24742027537829508
5,0.4,0.20189439503531859
5,0.4,0.20821506869316792
5,0.4,0.20414235478351422
5,0.4,0.20794269097896836
5,0.4,0.21008163214974754
5,0.4,0.19713184720755456
5,0.4,0.22987536555928678
5,0.4,0.1923313909564121
5,0.4,0.2103987491567634
5,0.4,0.20351470741307295
5,0.4,0.19807086835040014
5,0.4,0.20081758742795863
5,0.4,0.22238623871717375
5,0.4,0.21574631908841196
5,0.4,0.23145439853313768
5,0.4,0.21041002354017538
5,0.6,0.20362713616269096
5,0.6,0.22389619115833276
5,0.6,0.2030407634291577
5,0.6,0.23241632833647072
5,0.6,0.23022413343836323
5,0.6,0.21287192080646028
5,0.6,0.20090074638067829
5,0.6,0.19721343126905178
5,0.6,0.22315687391805447
5,0.6,0.21255026096650137
5,0.6,0.21640846228219554
5,0.6,0.21408675070743083
5,0.6,0.21363499695423988
5,0.6,0.23234157071504785
5,0.6,0.22274664318305143
5,0.6,0.20693565708853057
5,0.6,0.24710029727441082
5,0.6,0.20402567055082838
5,0.6,0.20523123158546633
5,0.6,0.20326868514765573
5,0.6,0.2024820414597216
5,0.6,0.2285757785382811
5,0.6,0.2141365880869509
5,0.6,0.18884287499047017
5,0.6,0.19203815865849488
5,0.6,0.2556104218202862
5,0.6,0.2114979531468108
5,0.6,0.1899422911359667
5,0.6,0.22002976747792463
5,0.6,0.20389689313063608
5,0.6,0.23091982839717137
5,0.6,0.22038777366488804
5,0.6,0.20586297649181443
5,0.6,0.2107304145271793
5,0.6,0.1981406541167417
5,0.6,0.24452452735821278
5,0.6,0.20436842987863374
5,0.6,0.2162377411960929
5,0.6,0.216756705244543
5,0.6,0.22006720582117992
5,0.6,0.213104703202807
5,0.6,0.2377712822532162
5,0.6,0.202539568964022
5,0.6,0.21473554192994126
5,0.6,0.20782711986171476
5,0.6,0.19284783482040777
5,0.6,0.2082571361163316
5,0.6,0.20000915602948022
5,0.6,0.20506039815463004
5,0.6,0.25960138564632984
5,0.6,0.19875596894092734
5,0.6,0.20001276499574544
5,0.6,0.2037840594168605
5,0.6,0.20175002424019428
5,0.6,0.20929818256537627
5,0.6,0.2239491378125511
5,0.6,0.23530749039238658
5,0.6,0.19500760737814155
5,0.6,0.19581378001407704
5,0.6,0.19816687334310992
5,0.6,0.1925967616245341
5,0.6,0.21071784224837364
5,0.6,0.22764024291501173
5,0.6,0.2268445899281994
5,0.6,0.18976510772068603
5,0.6,0.19455030740232737
5,0.6,0.1956341920157511
5,0.6,0.2074948997984472
5,0.6,0.20669451973451247
5,0.6,0.2023396780906198
5,0.6,0.2175976918762696
5,0.6,0.2267311039368235
5,0.6,0.21378611176327758
5,0.6,0.19645082897978522
5,0.6,0.21438104077482878
5,0.6,0.20452241533940474
5,0.6,0.22320297880737225
5,0.6,0.19411606589578556
5,0.6,0.2244282642572238
5,0.6,0.22621099196882655
5,0.6,0.21882771348019547
5,0.6,0.21171494046230183
5,0.6,0.22892000635618032
5,0.6,0.20352523499681424
5,0.6,0.260077345379009
5,0.6,0.2072391954015158
5,0.6,0.19550625911408498
5,0.6,0.231260272796399
5,0.6,0.2078304880059429
5,0.6,0.21389827241731943
5,0.6,0.2007830993523975
5,0.6,0.20897552085057874
5,0.6,0.23735035037796373
5,0.6,0.19899300738503767
5,0.6,0.20458621648799924
5,0.6,0.20086968851703085
5,0.6,0.2456324070475181
